,,,,,,,,,,,,,,,,,
id,"Bulding or
Factory",Division,Section,Area,PC Name,"PC Type
PC,
NB,
WS,
Other","Maker 
& Model","Serial Number
CPU","User 
owner",OS Use,License/Free,Window License ,OS License ,"MS 
Office ",Version,"Legally 
purchase
Yes,
No,
Free","Refer Document
If Yes,
Cert,
P/O,
REQ"
610,Spindle,Spindle Assembly,Production,Center L2,AIR.-085,PC,-,-,Production,Win7,Yes,RNQMC-YGHK8-HKQJR-KBYCR-BY49F,Win10,-,-,-,
611,Spindle,Spindle Assembly,Production,Center L2,BAR.-466,PC,-,-,Production,Win10,Yes,NTRTY-DJMKQ-T43MP-F22QP-4RG6R,Win10,-,-,-,
612,Spindle,Spindle Assembly,Production,Center L2,EWM.-680,PC,-,-,Production,Win7,Yes,JKTNT-2J74P-JXGCF-W6VJ6-RRG6P,Win7,-,-,-,
613,Spindle,Spindle Assembly,Production,Center L2,EWM.-615,PC,-,-,Production,Win7,Yes,8TVQN-HB8G3-6MW7D-9CVYX-P3724,Win10,-,-,-,
614,Spindle,Spindle Assembly,Production,Center L2,BAL.-177,PC,Lenovo 10AH,-,Production,Win7,Free,,Win8,-,-,-,
615,Spindle,Spindle Assembly,Production,Center L2,BAL.-149,PC,Lenovo 10AH,-,Production,Win10,Free,,Win8,-,-,-,
616,Spindle,Spindle Assembly,Production,Center L2,BAR.-380,PC,-,-,Production,Win10,Yes,NYBFR-PCJ8C-J3MB9-HW9TC-CKCKC,Win10,-,-,-,
617,Spindle,Spindle Assembly,Production,Center L2,BAR.-289,PC,-,-,Production,Win10,Yes,VHNQ7-MB7KW-7BYY3-MHXFV-CYT6R,Win10,-,-,-,
618,Spindle,Spindle Assembly,Production,Center L2,BAR.-436,PC,-,-,Production,Win10,Yes,Y7RNQ-TXWKK-TPFWV-7DBDJ-78RC2,Win10,-,-,-,
619,Spindle,Spindle Assembly,Production,Center L3,BAR.-707,PC,-,-,Production,Win10,Yes,X9NX8-3C848-TRM34-CRHQ7-8HV24,Win10,-,-,-,
620,Spindle,Spindle Assembly,Production,Center L3,BAL.-127,PC,Lenovo 10AH,-,Production,Win7,Free,,Win8,-,-,-,
621,Spindle,Spindle Assembly,Production,Center L3,BAR.-335,PC,-,-,Production,Win10,Yes,N66GD-CP2WV-DF6WD-MFM4W-78RC4,Win10,-,-,-,
622,Spindle,Spindle Assembly,Production,Center L3,BAR.-480,PC,-,-,M/M PE,Win10,Yes,MNX4J-BYY2D-V6DY2-4P64V-G6PKC,Win10,-,-,-,
623,Spindle,Spindle Assembly,Production,Center L3,BAR.-396,PC,-,-,Production,Win10,Yes,V4MNC-4RKGF-RJF6T-J9JD9-DYH24,Win10,-,-,-,
624,Spindle,Spindle Assembly,Production,Center L3,BAR.-437,PC,-,-,Production,Win10,Yes,NFQT8-RQFT6-4P3R8-M974Q-B98XC,Win10,-,-,-,
625,Spindle,Spindle Assembly,Production,Center L3,BAR.-438,PC,-,-,Production,Win10,Yes,NDDGV-P87X4-PHHB8-W47KR-R3KTP,Win10,-,-,-,
626,Spindle,Spindle Assembly,Production,Center L3,BAR.-598,PC,-,-,Production,Win10,Yes,PWNBD-BPY84-Q6PVJ-V92WH-2R4C2,Win10,-,-,-,
627,Spindle,Spindle Assembly,Production,Center L3,BAR.-441,PC,-,-,Production,Win10,Yes,NXB9X-G69F6-2P2V7-DYHWT-CGYP2,Win10,-,-,-,
628,Spindle,Spindle Assembly,Production,Center L3,BAR.-444,PC,-,-,Production,Win10,Yes,NHGTR-98J38-BHY43-HJ7V6-TJF9C,Win10,-,-,-,
629,Spindle,Spindle Assembly,Production,Center L3,BAR.-445,PC,-,-,Production,Win10,Yes,VQ8FN-76RRG-7KFWP-FRCF7-DRR9C,Win10,-,-,-,
630,Spindle,Spindle Assembly,Production,Center L3,BAR.-419,PC,-,-,Production,Win10,Yes,TK4NX-MVDCJ-BKQ9Y-XPT8W-4VV82,Win10,-,-,-,
631,Spindle,Spindle Assembly,Production,Center L3,BAR.-418,PC,-,-,Production,Win10,Yes,KHP7N-8F9MK-6CY79-48DKC-RVV82,Win10,-,-,-,
632,Spindle,Spindle Assembly,Production,Center L3,VIB.-297,PC,-,-,Production,Win10,Yes,WBP9C-XYNWK-YTGVR-B96C9-BKMP2,Win10,-,-,-,
633,Spindle,Spindle Assembly,Production,Center L3,BAR.-425,PC,-,-,Production,Win10,Yes,XMN9J-BDQP2-TT6MB-BPBFR-MWRJ2,Win10,-,-,-,
634,Spindle,Spindle Assembly,Production,Center L3,VIB.-291,PC,-,-,Production,Win10,Yes,4BG8K-NKTCP-H47FB-WXJYV-KHJ6C,Win10,-,-,-,
635,Spindle,Spindle Assembly,Production,Center L3,VIB.-279,PC,-,-,Production,Win7,Yes,C9J9H-8VYDD-8237M-83JGT-HHHWC,Win7,-,-,-,
636,Spindle,Spindle Assembly,Production,Center L3,HIP.-415,PC,-,-,Production,Win10,Yes,N3FKB-HDMGP-VQBRG-KTKFX-GJF9F,Win10,-,-,-,
637,Spindle,Spindle Assembly,Production,Center L3,BAR.-426,PC,-,-,Production,Win10,Yes,P9YFW-MFN9K-DTTFY-JC2HG-9KX2P,Win10,-,-,-,
638,Spindle,Spindle Assembly,Production,Center L3,EWM.-702,PC,-,-,Production,Win7,Yes,NM3T4-QR6QR-3JH4R-HXBF6-V6DGP,Win10,-,-,-,
639,Spindle,Spindle Assembly,Production,Center L3,EWM.-703,PC,-,-,Production,Win7,Yes,NQXPG-YDM3C-GJ8M6-DTKV9-4JRRC2,Win10,-,-,-,
640,Spindle,Spindle Assembly,Production,Center L3,BAR.-493,PC,-,-,Production,Win10,Yes,YCDVN-YMMQY-GBV38-GQ9JG-P7JXC,Win10,-,-,-,
641,Spindle,Spindle Assembly,Production,Center L3,BAR.-497,PC,-,-,Production,Win10,Yes,H8GWN-K7YFP-V96VX-PXV6W-W44C2,Win10,-,-,-,
642,Spindle,Spindle Assembly,Production,Center L3,BAR.-463,PC,-,-,Production,Win10,Yes,H2BTR-JNBMX-P988K-J2X2X-DYH22,Win10,-,-,-,
643,Spindle,Spindle Assembly,Production,Center L3,BAR.-451,PC,-,-,Production,Win10,Yes,XVFGN-FW8FT-GMY7F-KGR6R-Q9MP2,Win10,-,-,-,
644,Spindle,Spindle Assembly,Production,Center L3,BAR.-494,PC,-,-,Production,Win10,Yes,JJGF9-NVPDH-WRHYG-QXJCD-9766P,Win10,-,-,-,
645,Spindle,Spindle Assembly,Production,Center L3,BAR.-500,PC,-,-,Production,Win10,Yes,6YDTQ-JN3FF-MCWTV-7RC82-V8RC2,Win10,-,-,-,
646,Spindle,Spindle Assembly,Production,Center L3,BAR.-502,PC,-,-,Production,Win10,Yes,JG4K2-2CNXH-KYBMY-C2FTY-2PQGP,Win10,-,-,-,
647,Spindle,Spindle Assembly,Production,Center L3,DIM.-644,PC,-,-,Production,Win7,Yes,RNCK4-WW3G6-YQYBY-6KCRB-F9CKC,Win10,-,-,-,
648,Spindle,Spindle Assembly,Production,Center L3,BAR.-710,PC,Lenovo 10AX,-,Production,Win7,Free,,Win8,-,-,-,
649,Spindle,Spindle Assembly,Production,Center L4,EWM.-735,PC,-,-,Production,Win7,Yes,26WFT-8M9XC-RV32K-XT83Q-8373V,Win7,-,-,-,
650,Spindle,Spindle Assembly,Production,Center L4,DIM.-564,PC,-,-,Production,Win7,Yes,PT9N7-DWBGJ-M2FCJ-V64HM-JK6BQ,Win7,-,-,-,
651,Spindle,Spindle Assembly,Production,Center L4,BAR.-285,PC,-,-,Production,Win10,Yes,KXJ6V-TKNTK-XQMCB-GQV86-23724,Win10,-,-,-,
652,Spindle,Spindle Assembly,Production,Center L4,EWM.-525,PC,-,-,Production,Win7,Yes,PCCTN-39K34-4JRFJ-7GDBH-BDWXF,Win10,-,-,-,
653,Spindle,Spindle Assembly,Production,Center L4,BAR.-233,PC,Lenovo 10AH,-,Production,Win10,Free,,Win8,-,-,-,
654,Spindle,Spindle Assembly,Production,Center L4,BAR.-268,PC,-,-,Production,Win10,Yes,HCN4X-6VRK8-KTJGV-F9TKH-YY49F,Win10,-,-,-,
655,Spindle,Spindle Assembly,Production,Center L4,EWM.-783,PC,-,-,Production,Win7,Yes,XK27D-WRN7B-F3CWM-4FF9K-T83GR,Win10,-,-,-,
656,Spindle,Spindle Assembly,Production,Center L4,DIM.-543,PC,-,-,Production,Win7,Yes,J3FXX-QJP7G-YV2Q3-FTMP2-C3KXM,Win7,-,-,-,
657,Spindle,Spindle Assembly,Production,Center L4,BAR.-278,PC,-,-,Production,Win10,Yes,HN448-JTXJK-24M6Q-M6PD2-9QBP4,Win10,-,-,-,
658,Spindle,Spindle Assembly,Production,Center L4,BAR.-307,PC,Lenovo 10AH,-,Production,Win10,Free,,Win8,-,-,-,
659,Spindle,Spindle Assembly,Production,Center L4,BAR.-220,PC,-,-,Production,Win7,Yes,3B3NV-M7HHC-827Y7-XQFCD-63BP4,Win10,-,-,-,
660,Spindle,Spindle Assembly,Production,Center L4,EWM.-582,PC,-,-,Production,Win7,Yes,W6HV9-HDV9B-3V2QW-69RQ6-QF26D,Win2000,-,-,-,
661,Spindle,Spindle Assembly,Production,Center L5,VIB.-365,PC,-,-,Production,Win10,Yes,TKBGC-V9B2M-FX3C7-4XQ7B-Y3HQ8,Win10,-,-,-,
662,Spindle,Spindle Assembly,Production,Center L5,BAL.-191,PC,LenovoM10AX,-,Production,Win10,Free,,Win8,-,-,-,
663,Spindle,Spindle Assembly,Production,Center L5,BAR.-452,PC,-,-,Production,Win10,Yes,9NQJR-XVW2B-DRTP8-6MT6T-3V66P,Win10,-,-,-,
664,Spindle,Spindle Assembly,Production,Center L5,EWM.-595,PC,-,-,Production,Win7,Yes,LN:60561485_9,Win2000,-,-,-,
665,Spindle,Spindle Assembly,Production,Center L5,BAR.-782,PC,-,-,Production,Win10,Yes,HRBPY-9MCGT-XGR79-7CTDQ-C3YQC,Win10,-,-,-,
666,Spindle,Spindle Assembly,Production,Center L5,BAR.-752,PC,-,-,Production,Win7,Yes,P7KP6-3P6Y8-BWHV9-9JQF7-684YV,Win10,-,-,-,
667,Spindle,Spindle Assembly,Production,Center L5,BAL.-187,PC,-,-,Production,Win7,Free,,Win8,-,-,-,
668,Spindle,Spindle Assembly,Production,Center L5,VIB.-363,PC,-,-,Production,Win10,Yes,QDNWW-Q2WHM-PG29P-JT9KT-J2QGP,Win10,-,-,-,
669,Spindle,Spindle Assembly,Production,Center L5,BAR.-785,PC,-,-,Production,Win10,Yes,6HKK4-2X4GM-63K2T-DPXBR-JXVWD,Win10,-,-,-,
670,Spindle,Spindle Assembly,Production,Center L5,EWM.-737,PC,-,-,Production,Win7,Yes,VXP76-NQP89-82BQT-B9MD3-3PFC4,Win10,-,-,-,
671,Spindle,Spindle Assembly,Production,X2676,BAR.-374,PC,-,-,Production,Win10,Yes,BNCY8-296DQ-HC2QJ-VQXYV-B7V22,Win10,Excel,-,-,
672,Spindle,Spindle Assembly,Production,X2676,BAR.-951,PC,LenovoM10AX,-,Production,Win10,Free,,Win8,-,-,-,
673,Spindle,Spindle Assembly,Production,X2676,BAR.-149,PC,DELL D10U,-,Production,Win10,Free,,Win10,-,-,-,
674,Spindle,Spindle Assembly,Production,X2977,BAR.-755,PC,-,-,Production,Win10,Yes,VNG3H-YR4WP-2VKRJ-RTBRD-8K8XF,Win10,-,-,-,
675,Spindle,Spindle Assembly,Production,X2977,HIP.-506,PC,-,-,Production,Win10,Yes,8NGFF-FGM7H-XJ333-C9K9J-MTDGR,Win10,-,-,-,
676,Spindle,Spindle Assembly,Production,X2977,BAR.-457,PC,-,-,Production,Win10,Yes,NW2GM-W98R9-VDDXG-JMJF4-FC2KC,Win10,-,-,-,
677,Spindle,Spindle Assembly,Production,X2977,BAR.-952,PC,-,-,Production,Win10,Yes,V8XW3-9XNW3-KKJP2-CB3GQ-BG9TP,Win10,-,-,-,
678,Spindle,Spindle Assembly,Production,X2977,BAR.-926,PC,-,-,Production,Win10,Yes,RMJN2-YWTKW-VK7KK-MKQM7-2R4C2,Win10,-,-,-,
679,Spindle,Spindle Assembly,Production,X2977,EWM.-762,PC,-,-,Production,Win10,Yes,JB2CN-M7GXV-KRHWF-X3WPG-QYH22,Win10,-,-,-,
680,Spindle,Spindle Assembly,Production,X2977,BAR.-971,PC,-,-,Production,Win10,Yes,NR462-THP8M-XWKW4-8HBC6-XQBP4,Win10,-,-,-,
681,Spindle,Spindle Assembly,Production,X2977,BAR.-972,PC,-,-,Production,Win10,Yes,BBTHW-MDN23-627DG-KY2F2-VFR9F,Win10,-,-,-,
682,Spindle,Spindle Assembly,Production,X2977,BAR.-973,PC,-,-,Production,Win10,Yes,NWT8J-DYC99-9BB6Q-GWCJR-369TR,Win10,-,-,-,
683,Spindle,Spindle Assembly,Production,X2977,BAR.-469,PC,-,-,Production,Win10,Yes,66TBJ-NXWP2-VVKG7-93Q6F-BY49C,Win10,-,-,-,
684,Spindle,Spindle Assembly,Production,X2977,DIM.-721,PC,-,-,Production,Win10,Yes,8PNH3-JMVF4-H2M2W-K982Q-DV7CP,Win10,-,-,-,
685,Spindle,Spindle Assembly,Production,X3060,BAL.-219,PC,-,-,Production,Win10,Yes,X9CNG-GCWBT-9TQ7R-XW69Q-QRR9F,Win10,-,-,-,
686,Spindle,Spindle Assembly,Production,X3060,BAR.-974,PC,-,-,Production,Win7,Yes,4TR8B-NJGFW-66FQT-9MRDP-4RG6R,Win10,-,-,-,
687,Spindle,Spindle Assembly,Production,X3060,HIP.-511,PC,-,-,Production,Win7,Yes,DJVT4-RNKPF-QT9TD-XXFHY-VQWXC,Win10,-,-,-,
688,Spindle,Spindle Assembly,Production,X3060,DIM.-618,PC,-,-,Production,Win7,Yes,BBJJ3-ND96X-K3G7X-C6TKH-VT92P,Win10,-,-,-,
689,Spindle,Spindle Assembly,Production,X3060,BAR.-977,PC,-,-,Production,Win7,Yes,8TYNT-MT8B3-V6HCY-Q9HXV-WK8XC,Win10,-,-,-,
690,Spindle,Spindle Assembly,Production,X3060,EWM.-616,PC,-,-,Production,Win7,Yes,QYVYT-YVRH8-H623P-2QPWT-8YV9Y,Win7,-,-,-,
691,Spindle,Spindle Assembly,Production,X3060,BAR.-957,PC,-,-,Production,Win10,Yes,KN4Y7-TWJK8-VMJDP-MKB34-844C4,Win10,"Excel,PowerPoint,Word",2010,No,
692,Spindle,Spindle Assembly,Production,X3060,BAR.-251,PC,-,-,Production,Win10,Yes,4GVVN-Q6QRGJMGVB-TJK3V-HXMP4,Win10,-,-,-,
693,Spindle,Spindle Assembly,Production,X3060,VIB.-268,PC,-,-,Production,Win10,Yes,4N6X9-XRQ3J-W6YKY-3XFHQ-7T9TR,Win10,-,-,-,
694,Spindle,Spindle Assembly,Production,X2689,BAR.-065,PC,-,-,Production,Win10,Yes,XYHFN-DQ3GC-Q249V-3G4XC-RVV24,Win10,-,-,-,
695,Spindle,Spindle Assembly,Production,X2689,BAR.-066,PC,-,-,Production,Win10,Yes,JBMXK-FNWVG-KP2V4-9DFCB-DPFC4,Win10,-,-,-,
696,Spindle,Spindle Assembly,Production,X2689,BAR.-067,PC,-,-,Production,Win10,Yes,N2DMK-4FXM7-62H9H-CXHJX-MG9R,Win10,-,-,-,
697,Spindle,Spindle Assembly,Production,X2689,BAR.-068,PC,-,-,Production,Win10,Yes,7P88N-QYC28-6VQJK-CDGB7-MBH24,Win10,-,-,-,
698,Spindle,Spindle Assembly,Production,X2676,BAR.-094,PC,Lenovo 7676,-,Production,Win10,Free,,Win8,-,-,-,
699,Spindle,Spindle Assembly,Production,X3082,BAR.-109,PC,-,-,Production,Win10,Yes,N3T9C-KDJT8-Y774J-CP6FF-GXXTR,Win10,-,-,-,
700,Spindle,Spindle Assembly,Production,X3082,BAR.-274,PC,-,-,Production,Win10,Yes,WQBN2-XVDYM-RMKB9-DX72Q-3PFC4,Win10,-,-,-,
701,Spindle,Spindle Assembly,Production,X3082,BAR.-021,PC,HP600G3,-,Production,Win10,Free,,Win10,-,-,-,
702,Spindle,Spindle Assembly,Production,X3082,BAR.-152,PC,-,-,Production,Win7,Yes,KNTRV-2G3RD-298T7-3BFGV-46YP2,Win10,-,-,-,
703,Spindle,Spindle Assembly,Production,X3082,BAR.-188,PC,-,-,Production,Win11,Yes,HNWD2-472V8-XDQM3-FY9YR-6Q722,Win11,-,-,-,
704,Spindle,Spindle Assembly,Production,X3082,BAR.-200,PC,-,-,Production,Win11,Yes,CDPPN-X2K7G-W48VQ-C7QDV-HXMP2,Win11,-,-,-,
705,Spindle,Spindle Assembly,Production,X3083,BAR.-100,PC,-,-,Production,Win10,Yes,DGGRN-TW7WP-KJ3WW-HXQXC-MP2KF,Win10,-,-,-,
706,Spindle,Spindle Assembly,Production,X3083,BAR.-280,PC,-,-,Production,Win10,Yes,NB2PB-GXRRM-DV8TR-TH3KH-YY49F,Win10,"Excel,Access",2007,No,
707,Spindle,Spindle Assembly,Production,X3083,BAR.-110,PC,-,-,Production,Win10,Yes,CG2CB-6NMWK-93XP8-MBDMG-MKMP4,Win10,-,-,-,
708,Spindle,Spindle Assembly,Production,X3083,VIB.-323,PC,-,-,Production,Win10,Yes,V6NJV-DBPGW-MM232-FBFJ6-23724,Win10,-,-,-,
709,Spindle,Spindle Assembly,Production,X3083,HIP.-418,PC,-,-,Production,Win10,Yes,NB9BF-MMM4F-762K2-PW68G-VCFC4,Win10,-,-,-,
710,Spindle,Spindle Assembly,Production,X3083,BAR.-683,PC,Lenovo 10AH,-,Production,Win10,Yes,YRNGV-CBX7C-JVJ47-G2RRK-FRG6R,Win10,"Excel,PowerPoint,Word",2013,No,
711,Spindle,Spindle Assembly,Production,X3083,BAR.-163,PC,-,,Production,Win11,Yes,C6NKD-T7PPK-FC8YG-32D3G-4M49C,Win11,-,-,-,
712,Spindle,Spindle Assembly,Production,X3083,BAR.-172,PC,HP600G4,-,Production,Win10,Free,,Win10,-,-,-,
713,Spindle,Spindle Assembly,Production,X3083,BAR.-191,PC,-,-,Production,Win11,Yes,NDXYV-9JK6Y-FR362-37XMY-6VJXC,Win11,-,-,-,
714,Spindle,Spindle Assembly,Production,X3083,BAR.-203,PC,-,-,Production,Win11,Yes,PNFTY-7WDRF-VGPYR-997X8-82QGP,Win11,-,-,-,
715,Spindle,Spindle Assembly,Production,X2977,BAR.-129,PC,-,-,Production,Win10,Yes,WR64X-26NRK-H39KT-7VDQ3-M7V24,Win11,-,-,-,
716,Spindle,Spindle Assembly,Production,X3067,BAR.-130,PC,-,-,Production,Win10,Yes,HGNVW-PFPJK-KFJB4-H96YM-88F9F,Win11,-,-,-,
717,Spindle,Spindle Assembly,Production,X3092,BAR.-131,PC,-,-,Production,Win10,Yes,BPT7Q-NVMYW-YF3VD-CBXFV-G6PKF,Win11,-,-,-,
718,Spindle,Spindle Assembly,Production,X2867,BAR.-132,PC,-,-,Production,Win10,Yes,N8J93-2CHCD-DJJ49-FK3DH-CYT6R,Win11,-,-,-,
719,Spindle,Spindle Assembly,Production,X2876,BAR.-168,PC,HP600G4,-,Production,Win10,Free,,Win10,-,-,-,
720,Spindle,Spindle Assembly,Production,X2889,BAR.-623,PC,DELL D10U,-,Production,Win10,Free,,Win10,-,-,-,
721,Spindle,Spindle Assembly,Production,X4037,BAL.-231,PC,DELL600G3,-,Production,Win10,Free,,Win10,-,-,-,
722,Spindle,Spindle Assembly,Production,X4037,BAL.-230,PC,HP600G3,-,Production,Win10,Free,,Win10,-,-,-,
723,Spindle,Spindle Assembly,Production,X4037,HIP.-473,PC,-,-,Production,Win10,Yes,GMWNT-M462V-K6B2M-V4YKY-R6YW2,Win10,-,-,-,
724,Spindle,Spindle Assembly,Production,X4037,DIM.-747,PC,-,-,Production,Win10,Yes,K78PM-N9F4Y-BCJQ9-HKXJJ-D9MP2,Win10,-,-,-,
725,Spindle,Spindle Assembly,Production,X4037,EWM.-421,PC,-,-,Production,Win7,Yes,RNPF2-VB8GX-3F28V-J77MM-B4DH3,Win7,-,-,-,
726,Spindle,Spindle Assembly,Production,X4037,VIB.-325,PC,-,,Production,Win10,Yes,8NJDT-C6CRD-C9W7Y-9WDFJ-DGPKF,Win10,-,-,-,
727,Spindle,Spindle Assembly,Production,X4037,VIB.-305,PC,-,-,Production,Win7,Yes,W7R8M-NT6FF-8VY9R-8J4XR-R3KTR,Win10,-,-,-,
728,Spindle,Spindle Assembly,Production,X4037,BAR.-166,PC,HP600G4,-,Production,Win10,Free,,Win10,-,-,-,
729,Spindle,Spindle Assembly,Production,X4037,BAR.-167,PC,HP600G4,-,Production,Win10,Free,,Win10,-,-,-,
730,Spindle,Spindle Assembly,Production,X4037,BAR.-164,PC,-,,Production,Win11,Yes,YPX6N-JKYKY-T4GFG-TBX8P-4RG6P,Win11,-,-,-,
731,Spindle,Spindle Assembly,QC,QC POM,BAR.-544,PC,-,-,QC,Win10,Yes,JN7PK-2PTKM-M46BB-X89Y4-MWRC4,Win10,"Excel,PowerPoint,Word",2007,No,
732,Spindle,Spindle Assembly,QC,QC POM,BAR.-920,PC,-,-,QC,Win10,Yes,99MD4-N6YYD-6J9QV-98CQM-HT9TP,Win10,-,-,-,
733,Spindle,Spindle Assembly,QC,QC POM,BAR.-092,PC,-,-,Production,Win10,Yes,QN8WK-KPRRP-47YFK-9RRGB-FGDGR,Win10,-,-,-,
734,Spindle,Spindle Assembly,Production,POM,BAR.-632,PC,-,-,Production,Win10,Yes,W7C7N-CHKK4-8VJ3H-H3H4V-G6PKF,Win10,"Excel,PowerPoint,Word",2007,No,
735,Spindle,Spindle Assembly,Production,POM,BAR.-628,PC,-,-,Production,Win10,Yes,YPWQY-6CN7B-3C2T8-M97DM-7MH24,Win10,"Excel,PowerPoint,Word",2007,No,
736,Spindle,Spindle Assembly,Production,POM,BAR.-543,PC,-,-,Production,Win10,Yes,YXBWB-NMM4J-T6BDK-TCRW7-T3BP2,Win10,"Excel,PowerPoint,Word",2007,No,
737,Spindle,Spindle Assembly,Production,POM,BAR.-527,PC,-,-,Production,Win10,Yes,YBQXN-H8YBH-CHHTF-K99Q2-9QBP2,Win10,"Excel,PowerPoint,Word",2007,No,
738,Spindle,Spindle Assembly,Production,POM,BAR.-545,PC,-,-,Production,Win10,Yes,CTY3B-G3NWC-76GFB-Y44F7-7QWXC,Win10,"Excel,PowerPoint,Word",2007,No,
739,Spindle,Spindle Assembly,Production,POM,BAR.-405,PC,-,-,Production,Win10,Yes,X4RTB-W4NMY-HCGTV-F2J2M-TXX2P,Win10,-,-,-,
740,Spindle,Spindle Assembly,Production,POM,BAR.-697,PC,-,-,Production,Win10,Yes,GJNDW-8HDQG-DTKFM-K49PR-BY49F,Win10,-,-,-,
741,Spindle,Spindle Assembly,Production,POM,VIB.-312,PC,-,-,Production,Win10,Yes,6QCBM-JNG76-G3YYY-DJM98-QDBP4,Win10,-,-,-,
742,Spindle,Spindle Assembly,Production,POM,BAL.-201,PC,-,-,Production,Win10,Yes,GDMJG-RMP68-DTYGH-BWR2R-9CPQQ,Win10,-,-,-,
743,Spindle,Spindle Assembly,Production,POM,BAR.-784,PC,-,-,Production,Win10,Yes,MJ79R-FQGVR-XPRBT-648GT-GRWV7,Win10,-,-,-,
744,Spindle,Spindle Assembly,Production,POM,BAR.-783,PC,-,-,Production,Win10,Yes,TWPHC-GRVKX-CKMRH-JFWK9-FJDMR,Win10,-,-,-,
745,Spindle,Spindle Assembly,Production,POM,BAR.-727,PC,-,-,Production,Win10,Yes,HNGJP-DD4H9-DCXMF-PF6YP-MP2KF,Win10,-,-,-,
746,Spindle,Spindle Assembly,Production,POM,BAR.-228,PC,-,-,Production,Win10,Yes,N483K-H3QGW-3MDGT-VBHWQ-C3724,Win10,-,-,-,
747,Spindle,Spindle Assembly,Production,POM,BAR.-796,PC,-,-,Production,Win10,Yes,JY2GK-2HVJ6-V3WQK-DHBH2-F333B,Win10,-,-,-,
748,Spindle,Spindle Assembly,Production,POM,BAR.-824,PC,Lenovo 10AX,-,Production,Win10,Free,,Win8,-,-,-,
749,Spindle,Spindle Assembly,Production,POM,BAR.-823,PC,Lenovo 10AX,-,Production,Win10,Free,,Win8,-,-,-,
750,Spindle,Spindle Assembly,Production,POM,BAR.-821,PC,Lenovo 10AX,-,Production,Win10,Free,,Win8,-,-,-,
751,Spindle,Spindle Assembly,Production,POM,BAR.-822,PC,Lenovo 10AX,-,Production,Win10,Free,,Win8,-,-,-,
752,Spindle,Spindle Assembly,Production,POM,BAR.-884,PC,Lenovo 10AX,-,Production,Win10,Free,,Win8,-,-,-,
753,Spindle,Spindle Assembly,Production,POM,BAR.-852,PC,Lenovo 10AX,-,Production,Win10,Free,,Win8,-,-,-,
754,Spindle,Spindle Assembly,Production,POM,VIB.-366,PC,-,-,Production,Win10,Yes,TNKYH-3HB37-T26R7-926P6-D3WXC,Win10,-,-,-,
755,Spindle,Spindle Assembly,Production,POM,BAR.-579,PC,-,-,Production,Win10,Yes,946NM-6JPCQ-M9RKQ-V6H2R-VMH22,Win10,-,-,-,
756,Spindle,Spindle Assembly,Production,POM,BAR.-840,PC,-,-,Production,Win10,Yes,H9BJ7-DWH3D-PG44M-3WBBP-CCMX3,Win10,-,-,-,
757,Spindle,Spindle Assembly,Production,POM,VIB.-300,PC,-,-,Production,Win10,Yes,Q87TN-2QY4K-JX33V-89YHR-4X8XF,Win10,-,-,-,
758,Spindle,Spindle Assembly,Production,POM,BAR.-819,PC,-,-,Production,Win11,Yes,48GRG-NGWDC-JKXV7-RQGB9-V22KC,Win10,-,-,-,
759,Spindle,Spindle Assembly,Production,POM,BAR.-866,PC,-,-,Production,Win11,Yes,P6MNR-R66VM-HM23K-PX8GJ-CPQGP,Win10,-,-,-,
760,Spindle,Spindle Assembly,Production,POM,BAR.-868,PC,-,-,Production,Win10,Yes,NK478-YB98W-YKRR8-FCQFK-T83GR,Win10,-,-,-,
761,Spindle,Spindle Assembly,Production,POM,BAR.-586,PC,-,-,Production,Win10,Yes,8HN9M-8PBBM-29XM6-9RM3B-6VJXC,Win10,-,-,-,
762,Spindle,Spindle Assembly,Production,POM,BAL.-214,PC,Lenovo 10J0,-,Production,Win7,Free,,Win8,-,-,-,
763,Spindle,Spindle Assembly,Production,POM,BAL.-216,PC,Lenovo 10J0,-,Production,Win10,Free,,Win8,-,-,-,
764,Spindle,Spindle Assembly,Production,POM,BAR.-348,PC,-,-,Production,Win10,Free,VCN4C-WDHX2-2QCX3-BJQVY-YWRC4,Win10,-,-,-,
765,Spindle,Spindle Assembly,Production,POM,BAR.-528,PC,-,-,Production,Win10,Yes,G3CFN-Q6YKW-KTC64-RDDYX-8QKTP,Win10,-,-,-,
766,Spindle,Spindle Assembly,Production,POM,DIM.-656,PC,-,-,Production,Win10,Yes,7WN68-QGHFK-KGT4W-8RV47-3J3GR,Win10,-,-,-,
767,Spindle,Spindle Assembly,Production,POM,BAR.-041,PC,HP600G3,-,Production,Win10,Free,,Win10,-,-,-,
768,Spindle,Spindle Assembly,Production,POM,BAR.-063,PC,DELL 3620,-,Production,Win10,Free,,Win10,-,-,-,
769,Spindle,Spindle Assembly,Production,POM,BAR.-375,PC,-,-,Production,Win10,Yes,F6J4J-NRPYB-D4YF3-CXRTR-Q9MP2,Win10,"Excel,PowerPoint,Word",2007,No,
770,Spindle,Spindle Assembly,Production,POM,BAR.-691,PC,-,-,Production,Win10,Yes,MYQRT-N4MFW-FHXDP-D9CV7-KHJXF,Win10,"Excel,PowerPoint",2013,No,
771,Spindle,Spindle Assembly,Production,POM,BAR.-980,PC,-,-,Production,Win10,Yes,DYFWD-N8PYP-F92P3-Q4G6M-KD724,Win10,-,-,-,
